Date;Year;Month;Area;Area.Type;Variable;Variable.Type;Generation (GWh);YoY change (%);YoY change (GWh);Cumul. Generation (GWh);Cumul. YoY change (%);Cumul. YoY change (GWh);;
ene-20;2020;1;Romania;EU Country;Wind;Renewables;636;-20;-159;636;-20;-159;;
ene-20;2020;1;Romania;EU Country;Nuclear;Nuclear;1053;2;25;1053;2;25;;
ene-20;2020;1;Slovakia;EU Country;Demand;Demand;2760;-1;-37;2760;-1;-37;;
ene-20;2020;1;Slovakia;EU Country;Production;Production;2528;-2;-56;2528;-2;-56;;
ene-20;2020;1;Slovakia;EU Country;Net imports;Net imports;243;1;1;243;1;1;;
ene-20;2020;1;Slovakia;EU Country;Statistical difference;Statistical difference;-11;-61;18;-11;-61;18;;
ene-20;2020;1;Slovakia;EU Country;Gas;Fossil;343;67;137;343;67;137;;
ene-20;2020;1;Slovakia;EU Country;Hard Coal;Fossil;29;-52;-32;29;-52;-32;;
ene-20;2020;1;Slovakia;EU Country;Lignite;Fossil;129;6;7;129;6;7;;
ene-20;2020;1;Slovakia;EU Country;Other fossil;Fossil;160;-41;-111;160;-41;-111;;
ene-20;2020;1;Slovakia;EU Country;Bioenergy;Renewables;88;33;22;88;33;22;;
ene-20;2020;1;Slovakia;EU Country;Hydro;Renewables;273;-24;-87;273;-24;-87;;
ene-20;2020;1;Slovakia;EU Country;Other renewables;Renewables;45;-5;-2;45;-5;-2;;
ene-20;2020;1;Slovakia;EU Country;Solar;Renewables;14;-6;-1;14;-6;-1;;
ene-20;2020;1;Slovakia;EU Country;Wind;Renewables;0;Inf;0;0;Inf;0;;
ene-20;2020;1;Slovakia;EU Country;Nuclear;Nuclear;1445;1;10;1445;1;10;;
ene-20;2020;1;Slovenia;EU Country;Demand;Demand;1310;-3;-37;1310;-3;-37;;
ene-20;2020;1;Slovenia;EU Country;Production;Production;1182;0;5;1182;0;5;;
ene-20;2020;1;Slovenia;EU Country;Net imports;Net imports;138;8;11;138;8;11;;
ene-20;2020;1;Slovenia;EU Country;Statistical difference;Statistical difference;-11;-125;-52;-11;-125;-52;;
ene-20;2020;1;Slovenia;EU Country;Gas;Fossil;44;-8;-4;44;-8;-4;;
ene-20;2020;1;Slovenia;EU Country;Lignite;Fossil;297;-26;-107;297;-26;-107;;
ene-20;2020;1;Slovenia;EU Country;Other fossil;Fossil;0;;0;0;;0;;
ene-20;2020;1;Slovenia;EU Country;Bioenergy;Renewables;9;8;1;9;8;1;;
ene-20;2020;1;Slovenia;EU Country;Hydro;Renewables;297;56;107;297;56;107;;
ene-20;2020;1;Slovenia;EU Country;Solar;Renewables;11;58;4;11;58;4;;
ene-20;2020;1;Slovenia;EU Country;Wind;Renewables;0;-16;0;0;-16;0;;
ene-20;2020;1;Slovenia;EU Country;Nuclear;Nuclear;518;1;4;518;1;4;;
ene-20;2020;1;Slovenia;EU Country;Waste;Waste;6;-8;-1;6;-8;-1;;
ene-20;2020;1;Spain;EU Country;Demand;Demand;22722;-3;-709;22722;-3;-709;;
ene-20;2020;1;Spain;EU Country;Production;Production;21694;-8;-1817;21694;-8;-1817;;
ene-20;2020;1;Spain;EU Country;Net imports;Net imports;1482;502;1236;1482;502;1236;;
ene-20;2020;1;Spain;EU Country;Statistical difference;Statistical difference;-455;39;-127;-455;39;-127;;
ene-20;2020;1;Spain;EU Country;Gas;Fossil;5491;-1;-35;5491;-1;-35;;
ene-20;2020;1;Spain;EU Country;Hard Coal;Fossil;914;-67;-1849;914;-67;-1849;;
ene-20;2020;1;Spain;EU Country;Lignite;Fossil;0;-100;-352;0;-100;-352;;
ene-20;2020;1;Spain;EU Country;Other fossil;Fossil;146;-42;-104;146;-42;-104;;
ene-20;2020;1;Spain;EU Country;Bioenergy;Renewables;286;13;32;286;13;32;;
ene-20;2020;1;Spain;EU Country;Hydro;Renewables;4000;69;1637;4000;69;1637;;
ene-20;2020;1;Spain;EU Country;Other renewables;Renewables;75;5;4;75;5;4;;
ene-20;2020;1;Spain;EU Country;Solar;Renewables;726;10;66;726;10;66;;
ene-20;2020;1;Spain;EU Country;Wind;Renewables;4554;-24;-1437;4554;-24;-1437;;
ene-20;2020;1;Spain;EU Country;Nuclear;Nuclear;5282;5;230;5282;5;230;;
ene-20;2020;1;Spain;EU Country;Waste;Waste;221;-4;-9;221;-4;-9;;
ene-20;2020;1;Sweden;EU Country;Demand;Demand;13360;-11;-1692;13360;-11;-1692;;
ene-20;2020;1;Sweden;EU Country;Production;Production;16270;3;550;16270;3;550;;
ene-20;2020;1;Sweden;EU Country;Net imports;Net imports;-3210;201;-2144;-3210;201;-2144;;
ene-20;2020;1;Sweden;EU Country;Statistical difference;Statistical difference;300;-25;-98;300;-25;-98;;
ene-20;2020;1;Sweden;EU Country;Bioenergy;Renewables;919;-34;-470;919;-34;-470;;
ene-20;2020;1;Sweden;EU Country;Hydro;Renewables;6125;-5;-348;6125;-5;-348;;
ene-20;2020;1;Sweden;EU Country;Wind;Renewables;3436;92;1644;3436;92;1644;;
ene-20;2020;1;Sweden;EU Country;Nuclear;Nuclear;5790;-5;-276;5790;-5;-276;;
feb-20;2020;2;Austria;EU Country;Demand;Demand;5459;1;36;11450;-2;-198;;
feb-20;2020;2;Austria;EU Country;Production;Production;4832;9;383;9242;-5;-511;;
feb-20;2020;2;Austria;EU Country;Net imports;Net imports;428;-30;-183;1495;31;353;;
feb-20;2020;2;Austria;EU Country;Statistical difference;Statistical difference;198;-45;-165;713;-5;-40;;
feb-20;2020;2;Austria;EU Country;Gas;Fossil;976;-20;-244;2814;2;43;;
feb-20;2020;2;Austria;EU Country;Hard Coal;Fossil;105;-43;-78;223;-38;-136;;
feb-20;2020;2;Austria;EU Country;Other fossil;Fossil;15;4;1;32;2;1;;
feb-20;2020;2;Austria;EU Country;Bioenergy;Renewables;146;-29;-60;300;-31;-133;;
feb-20;2020;2;Austria;EU Country;Hydro;Renewables;2298;19;366;4042;-4;-173;;
feb-20;2020;2;Austria;EU Country;Other renewables;Renewables;0;4;0;0;2;0;;
feb-20;2020;2;Austria;EU Country;Solar;Renewables;67;7;4;105;15;14;;
feb-20;2020;2;Austria;EU Country;Wind;Renewables;1155;52;394;1581;-8;-129;;
feb-20;2020;2;Austria;EU Country;Waste;Waste;70;4;2;144;2;2;;
feb-20;2020;2;Belgium;EU Country;Demand;Demand;7055;-1;-79;14865;-3;-494;;
feb-20;2020;2;Belgium;EU Country;Production;Production;7005;8;543;14588;5;645;;
feb-20;2020;2;Belgium;EU Country;Net imports;Net imports;101;-85;-592;363;-75;-1078;;
feb-20;2020;2;Belgium;EU Country;Statistical difference;Statistical difference;-51;149;-30;-86;247;-61;;
feb-20;2020;2;Belgium;EU Country;Gas;Fossil;1783;-8;-153;4094;-11;-526;;
feb-20;2020;2;Belgium;EU Country;Other fossil;Fossil;459;-10;-52;992;-11;-122;;
feb-20;2020;2;Belgium;EU Country;Bioenergy;Renewables;99;-51;-102;357;-22;-101;;
feb-20;2020;2;Belgium;EU Country;Hydro;Renewables;22;7;1;47;5;2;;
feb-20;2020;2;Belgium;EU Country;Solar;Renewables;138;-28;-53;219;-13;-32;;
feb-20;2020;2;Belgium;EU Country;Wind;Renewables;1479;141;864;2609;92;1248;;
feb-20;2020;2;Belgium;EU Country;Nuclear;Nuclear;2861;1;42;5923;3;185;;
feb-20;2020;2;Belgium;EU Country;Waste;Waste;164;-3;-5;346;-3;-9;;
feb-20;2020;2;Bulgaria;EU Country;Demand;Demand;3457;0;0;7390;-3;-211;;
feb-20;2020;2;Bulgaria;EU Country;Production;Production;3721;-9;-385;7600;-12;-1050;;
feb-20;2020;2;Bulgaria;EU Country;Net imports;Net imports;-243;-62;389;-153;-86;921;;
feb-20;2020;2;Bulgaria;EU Country;Statistical difference;Statistical difference;-21;22;-4;-57;-324;-82;;
feb-20;2020;2;Bulgaria;EU Country;Gas;Fossil;258;-1;-4;557;5;25;;
feb-20;2020;2;Bulgaria;EU Country;Hard Coal;Fossil;42;-6;-3;84;-14;-13;;
feb-20;2020;2;Bulgaria;EU Country;Lignite;Fossil;1511;-17;-307;3080;-24;-993;;
feb-20;2020;2;Bulgaria;EU Country;Bioenergy;Renewables;22;9;2;45;17;7;;
feb-20;2020;2;Bulgaria;EU Country;Hydro;Renewables;114;-61;-180;195;-61;-307;;
feb-20;2020;2;Bulgaria;EU Country;Solar;Renewables;93;22;17;178;47;57;;
feb-20;2020;2;Bulgaria;EU Country;Wind;Renewables;175;4;6;343;15;44;;
feb-20;2020;2;Bulgaria;EU Country;Nuclear;Nuclear;1504;6;84;3112;4;130;;
feb-20;2020;2;Bulgaria;EU Country;Waste;Waste;3;24;1;6;20;1;;
feb-20;2020;2;Cyprus;EU Country;Demand;Demand;363;11;37;763;5;38;;
feb-20;2020;2;Cyprus;EU Country;Production;Production;386;6;21;811;0;-1;;
feb-20;2020;2;Cyprus;EU Country;Net imports;Net imports;0;;0;0;;0;;
feb-20;2020;2;Cyprus;EU Country;Statistical difference;Statistical difference;-23;-42;16;-48;-44;38;;
feb-20;2020;2;Cyprus;EU Country;Other fossil;Fossil;361;7;23;759;1;7;;
feb-20;2020;2;Cyprus;EU Country;Wind;Renewables;26;-6;-2;52;-13;-8;;
feb-20;2020;2;Czech Republic;EU Country;Demand;Demand;5861;3;154;12254;0;18;;
feb-20;2020;2;Czech Republic;EU Country;Production;Production;6567;-7;-479;13861;-6;-940;;
feb-20;2020;2;Czech Republic;EU Country;Net imports;Net imports;-630;-52;674;-1445;-42;1043;;
feb-20;2020;2;Czech Republic;EU Country;Statistical difference;Statistical difference;-75;122;-41;-163;109;-85;;
feb-20;2020;2;Czech Republic;EU Country;Gas;Fossil;538;28;119;1161;22;206;;
feb-20;2020;2;Czech Republic;EU Country;Hard Coal;Fossil;187;-33;-94;364;-38;-225;;
feb-20;2020;2;Czech Republic;EU Country;Lignite;Fossil;2577;-13;-391;5761;-9;-576;;
feb-20;2020;2;Czech Republic;EU Country;Other fossil;Fossil;237;11;23;491;6;28;;
feb-20;2020;2;Czech Republic;EU Country;Bioenergy;Renewables;158;1;2;321;-6;-21;;
feb-20;2020;2;Czech Republic;EU Country;Hydro;Renewables;158;2;3;281;-14;-45;;
feb-20;2020;2;Czech Republic;EU Country;Other renewables;Renewables;192;5;8;400;4;14;;
feb-20;2020;2;Czech Republic;EU Country;Solar;Renewables;101;-25;-35;163;-14;-25;;
feb-20;2020;2;Czech Republic;EU Country;Wind;Renewables;111;76;48;179;20;30;;
feb-20;2020;2;Czech Republic;EU Country;Nuclear;Nuclear;2288;-7;-170;4701;-7;-339;;
feb-20;2020;2;Czech Republic;EU Country;Waste;Waste;19;56;7;39;46;12;;
feb-20;2020;2;Denmark;EU Country;Demand;Demand;2980;8;213;6122;3;167;;
feb-20;2020;2;Denmark;EU Country;Production;Production;3273;17;472;6816;9;554;;
feb-20;2020;2;Denmark;EU Country;Net imports;Net imports;-170;-440;-220;-488;295;-364;;
feb-20;2020;2;Denmark;EU Country;Statistical difference;Statistical difference;-123;47;-39;-206;12;-23;;
feb-20;2020;2;Denmark;EU Country;Gas;Fossil;175;-43;-132;403;-42;-295;;
feb-20;2020;2;Denmark;EU Country;Hard Coal;Fossil;513;-6;-32;997;-26;-346;;
feb-20;2020;2;Denmark;EU Country;Other fossil;Fossil;21;3;1;43;-11;-5;;
feb-20;2020;2;Denmark;EU Country;Bioenergy;Renewables;364;-17;-76;841;-16;-161;;
feb-20;2020;2;Denmark;EU Country;Solar;Renewables;30;-21;-8;44;-20;-11;;
feb-20;2020;2;Denmark;EU Country;Wind;Renewables;2074;55;739;4276;48;1390;;
feb-20;2020;2;Denmark;EU Country;Waste;Waste;95;-17;-19;213;-8;-18;;
feb-20;2020;2;Estonia;EU Country;Demand;Demand;743;2;15;1517;-5;-79;;
feb-20;2020;2;Estonia;EU Country;Production;Production;338;-48;-312;719;-57;-947;;
feb-20;2020;2;Estonia;EU Country;Net imports;Net imports;414;430;336;811;-1289;879;;
feb-20;2020;2;Estonia;EU Country;Statistical difference;Statistical difference;-9;2124;-8;-13;605;-11;;
feb-20;2020;2;Estonia;EU Country;Gas;Fossil;2;98;1;4;98;2;;
feb-20;2020;2;Estonia;EU Country;Other fossil;Fossil;165;-67;-331;367;-73;-1016;;
feb-20;2020;2;Estonia;EU Country;Bioenergy;Renewables;48;5;2;96;-2;-2;;
feb-20;2020;2;Estonia;EU Country;Hydro;Renewables;1;-61;-1;1;-65;-3;;
feb-20;2020;2;Estonia;EU Country;Other renewables;Renewables;3;-21;-1;7;-25;-2;;
feb-20;2020;2;Estonia;EU Country;Solar;Renewables;2;422;2;3;225;2;;
feb-20;2020;2;Estonia;EU Country;Wind;Renewables;107;17;16;218;45;68;;
feb-20;2020;2;Estonia;EU Country;Waste;Waste;10;-1;0;22;16;3;;
feb-20;2020;2;Finland;EU Country;Demand;Demand;7010;-9;-658;14560;-13;-2244;;
feb-20;2020;2;Finland;EU Country;Production;Production;6104;-3;-159;12589;-7;-1003;;
feb-20;2020;2;Finland;EU Country;Net imports;Net imports;1151;-29;-474;2449;-36;-1395;;
feb-20;2020;2;Finland;EU Country;Statistical difference;Statistical difference;-246;12;-26;-479;-24;154;;
feb-20;2020;2;Finland;EU Country;Gas;Fossil;418;-27;-152;918;-29;-372;;
feb-20;2020;2;Finland;EU Country;Hard Coal;Fossil;406;-37;-241;786;-49;-759;;
feb-20;2020;2;Finland;EU Country;Other fossil;Fossil;438;-10;-50;854;-31;-378;;
feb-20;2020;2;Finland;EU Country;Bioenergy;Renewables;816;-32;-392;1855;-30;-794;;
feb-20;2020;2;Finland;EU Country;Hydro;Renewables;1294;63;502;2447;41;710;;
feb-20;2020;2;Finland;EU Country;Other renewables;Renewables;16;1;0;35;-10;-4;;
feb-20;2020;2;Finland;EU Country;Wind;Renewables;760;19;122;1650;53;569;;
feb-20;2020;2;Finland;EU Country;Nuclear;Nuclear;1946;3;65;4028;2;73;;
feb-20;2020;2;Finland;EU Country;Waste;Waste;10;-56;-12;16;-76;-49;;
feb-20;2020;2;France;EU Country;Demand;Demand;42744;-2;-797;91726;-5;-5124;;
feb-20;2020;2;France;EU Country;Production;Production;49301;1;540;102403;-1;-667;;
feb-20;2020;2;France;EU Country;Net imports;Net imports;-6843;27;-1464;-11425;77;-4955;;
feb-20;2020;2;France;EU Country;Statistical difference;Statistical difference;285;81;127;748;200;499;;
feb-20;2020;2;France;EU Country;Gas;Fossil;3593;-16;-704;8716;-11;-1044;;
feb-20;2020;2;France;EU Country;Hard Coal;Fossil;87;-63;-151;258;-63;-435;;
feb-20;2020;2;France;EU Country;Other fossil;Fossil;177;-2;-3;337;-9;-32;;
feb-20;2020;2;France;EU Country;Bioenergy;Renewables;237;-9;-24;481;-8;-40;;
feb-20;2020;2;France;EU Country;Hydro;Renewables;5768;28;1249;11456;27;2442;;
feb-20;2020;2;France;EU Country;Solar;Renewables;685;-6;-46;1141;0;-1;;
feb-20;2020;2;France;EU Country;Wind;Renewables;5563;126;3101;9482;79;4184;;
feb-20;2020;2;France;EU Country;Nuclear;Nuclear;33058;-8;-2882;70237;-8;-5712;;
feb-20;2020;2;France;EU Country;Waste;Waste;134;0;-1;295;-9;-30;;
feb-20;2020;2;Germany;EU Country;Demand;Demand;42668;4;1543;87822;1;464;;
feb-20;2020;2;Germany;EU Country;Production;Production;48135;-4;-1902;99355;-8;-8119;;
feb-20;2020;2;Germany;EU Country;Net imports;Net imports;-3670;-31;1611;-7905;-38;4792;;
feb-20;2020;2;Germany;EU Country;Statistical difference;Statistical difference;-1797;-51;1834;-3627;-51;3791;;
feb-20;2020;2;Germany;EU Country;Gas;Fossil;7638;1;64;17124;2;335;;
feb-20;2020;2;Germany;EU Country;Hard Coal;Fossil;2478;-59;-3584;7586;-47;-6622;;
feb-20;2020;2;Germany;EU Country;Lignite;Fossil;5132;-49;-5003;13263;-35;-7188;;
feb-20;2020;2;Germany;EU Country;Bioenergy;Renewables;3728;-1;-39;7706;0;21;;
feb-20;2020;2;Germany;EU Country;Hydro;Renewables;1519;3;49;2769;-12;-367;;
feb-20;2020;2;Germany;EU Country;Solar;Renewables;1849;-20;-451;3063;-1;-37;;
feb-20;2020;2;Germany;EU Country;Wind;Renewables;20603;87;9603;36821;42;10921;;
feb-20;2020;2;Germany;EU Country;Nuclear;Nuclear;5187;-16;-988;11022;-15;-1993;;
feb-20;2020;2;Greece;EU Country;Demand;Demand;4197;-3;-121;9045;-4;-357;;
feb-20;2020;2;Greece;EU Country;Production;Production;3050;-9;-301;6890;-14;-1122;;
feb-20;2020;2;Greece;EU Country;Net imports;Net imports;1055;31;253;1970;79;873;;
feb-20;2020;2;Greece;EU Country;Statistical difference;Statistical difference;92;-44;-73;185;-37;-107;;
feb-20;2020;2;Greece;EU Country;Gas;Fossil;1286;-10;-135;3044;-15;-542;;
feb-20;2020;2;Greece;EU Country;Lignite;Fossil;770;-15;-131;1830;-21;-481;;
feb-20;2020;2;Greece;EU Country;Hydro;Renewables;108;-57;-142;319;-47;-282;;
feb-20;2020;2;Greece;EU Country;Solar;Renewables;271;25;55;493;31;118;;
feb-20;2020;2;Greece;EU Country;Wind;Renewables;614;9;53;1204;6;65;;
feb-20;2020;2;Hungary;EU Country;Demand;Demand;3701;3;120;7841;2;161;;
feb-20;2020;2;Hungary;EU Country;Production;Production;2540;15;324;5472;3;162;;
feb-20;2020;2;Hungary;EU Country;Net imports;Net imports;1144;-17;-236;2330;-1;-35;;
feb-20;2020;2;Hungary;EU Country;Statistical difference;Statistical difference;17;-222;32;39;752;34;;
feb-20;2020;2;Hungary;EU Country;Gas;Fossil;849;58;312;1751;15;233;;
feb-20;2020;2;Hungary;EU Country;Lignite;Fossil;309;-12;-41;623;-16;-115;;
feb-20;2020;2;Hungary;EU Country;Other fossil;Fossil;49;-17;-10;114;0;0;;
feb-20;2020;2;Hungary;EU Country;Bioenergy;Renewables;83;6;4;173;7;12;;
feb-20;2020;2;Hungary;EU Country;Hydro;Renewables;18;1;0;38;7;3;;
feb-20;2020;2;Hungary;EU Country;Other renewables;Renewables;9;13;1;20;16;3;;
feb-20;2020;2;Hungary;EU Country;Solar;Renewables;88;24;17;129;29;29;;
feb-20;2020;2;Hungary;EU Country;Wind;Renewables;103;37;28;142;-11;-17;;
feb-20;2020;2;Hungary;EU Country;Nuclear;Nuclear;1020;1;10;2460;0;11;;
feb-20;2020;2;Hungary;EU Country;Waste;Waste;11;21;2;23;20;4;;
feb-20;2020;2;Ireland;EU Country;Demand;Demand;2605;9;216;5304;5;262;;
feb-20;2020;2;Ireland;EU Country;Production;Production;2308;9;184;4502;8;331;;
feb-20;2020;2;Ireland;EU Country;Net imports;Net imports;-168;190;-110;-178;-836;-203;;
feb-20;2020;2;Ireland;EU Country;Statistical difference;Statistical difference;465;44;142;980;16;133;;
feb-20;2020;2;Ireland;EU Country;Gas;Fossil;401;-30;-174;986;-30;-413;;
feb-20;2020;2;Ireland;EU Country;Hard Coal;Fossil;0;-100;-92;4;-98;-219;;
feb-20;2020;2;Ireland;EU Country;Other fossil;Fossil;317;27;68;709;39;199;;
feb-20;2020;2;Ireland;EU Country;Hydro;Renewables;107;28;24;205;40;59;;
feb-20;2020;2;Ireland;EU Country;Wind;Renewables;1483;32;358;2598;37;705;;
feb-20;2020;2;Italy;EU Country;Demand;Demand;23346;-2;-357;48466;-4;-1834;;
feb-20;2020;2;Italy;EU Country;Production;Production;20836;-2;-428;44105;-5;-2338;;
feb-20;2020;2;Italy;EU Country;Net imports;Net imports;4031;5;201;7314;10;664;;
feb-20;2020;2;Italy;EU Country;Statistical difference;Statistical difference;-1521;9;-131;-2953;6;-160;;
feb-20;2020;2;Italy;EU Country;Gas;Fossil;10786;-2;-189;24159;-5;-1209;;
feb-20;2020;2;Italy;EU Country;Hard Coal;Fossil;884;-44;-706;1945;-51;-1984;;
feb-20;2020;2;Italy;EU Country;Other fossil;Fossil;707;31;166;1379;29;313;;
feb-20;2020;2;Italy;EU Country;Bioenergy;Renewables;1408;4;57;2952;4;117;;
feb-20;2020;2;Italy;EU Country;Hydro;Renewables;2384;1;35;5547;14;701;;
feb-20;2020;2;Italy;EU Country;Other renewables;Renewables;461;5;22;950;2;15;;
feb-20;2020;2;Italy;EU Country;Solar;Renewables;1790;8;133;3040;12;325;;
feb-20;2020;2;Italy;EU Country;Wind;Renewables;2392;2;58;4078;-13;-611;;
feb-20;2020;2;Italy;EU Country;Waste;Waste;25;-11;-3;53;-9;-5;;
feb-20;2020;2;Latvia;EU Country;Demand;Demand;614;1;3;1269;-3;-38;;
feb-20;2020;2;Latvia;EU Country;Production;Production;600;28;130;1227;15;160;;
feb-20;2020;2;Latvia;EU Country;Net imports;Net imports;15;-90;-131;45;-82;-207;;
feb-20;2020;2;Latvia;EU Country;Statistical difference;Statistical difference;-1;-85;4;-3;-74;8;;
feb-20;2020;2;Latvia;EU Country;Gas;Fossil;122;-37;-71;233;-59;-336;;
feb-20;2020;2;Latvia;EU Country;Other fossil;Fossil;53;-12;-7;108;-12;-15;;
feb-20;2020;2;Latvia;EU Country;Bioenergy;Renewables;52;-12;-7;106;-14;-17;;
feb-20;2020;2;Latvia;EU Country;Hydro;Renewables;355;146;210;740;228;515;;
feb-20;2020;2;Latvia;EU Country;Wind;Renewables;19;33;5;39;55;14;;
feb-20;2020;2;Lithuania;EU Country;Demand;Demand;1025;3;28;2129;-2;-41;;
feb-20;2020;2;Lithuania;EU Country;Production;Production;348;17;52;671;18;103;;
feb-20;2020;2;Lithuania;EU Country;Net imports;Net imports;718;1;5;1523;-7;-108;;
feb-20;2020;2;Lithuania;EU Country;Statistical difference;Statistical difference;-41;222;-29;-64;123;-36;;
feb-20;2020;2;Lithuania;EU Country;Gas;Fossil;62;88;29;98;56;35;;
feb-20;2020;2;Lithuania;EU Country;Other fossil;Fossil;11;-5;-1;23;-8;-2;;
feb-20;2020;2;Lithuania;EU Country;Bioenergy;Renewables;37;-1;0;78;-2;-1;;
feb-20;2020;2;Lithuania;EU Country;Hydro;Renewables;30;-39;-19;60;-36;-34;;
feb-20;2020;2;Lithuania;EU Country;Solar;Renewables;3;39;1;4;42;1;;
feb-20;2020;2;Lithuania;EU Country;Wind;Renewables;192;28;41;381;37;103;;
feb-20;2020;2;Lithuania;EU Country;Waste;Waste;13;2;0;27;2;0;;
feb-20;2020;2;Luxembourg;EU Country;Demand;Demand;314;27;66;669;17;99;;
feb-20;2020;2;Luxembourg;EU Country;Production;Production;0;;0;0;;0;;
feb-20;2020;2;Luxembourg;EU Country;Net imports;Net imports;314;-6;-21;669;-6;-43;;
feb-20;2020;2;Luxembourg;EU Country;Statistical difference;Statistical difference;0;-100;88;0;-100;143;;
feb-20;2020;2;Netherlands;EU Country;Demand;Demand;9528;1;133;19919;-1;-164;;
feb-20;2020;2;Netherlands;EU Country;Production;Production;9701;5;438;20549;4;792;;
feb-20;2020;2;Netherlands;EU Country;Net imports;Net imports;170;-128;772;-84;-94;1248;;
feb-20;2020;2;Netherlands;EU Country;Statistical difference;Statistical difference;-343;-147;-1077;-546;-133;-2204;;
feb-20;2020;2;Netherlands;EU Country;Gas;Fossil;6199;12;646;14082;22;2503;;
feb-20;2020;2;Netherlands;EU Country;Hard Coal;Fossil;953;-59;-1350;1880;-62;-3101;;
feb-20;2020;2;Netherlands;EU Country;Bioenergy;Renewables;7;38;2;14;14;2;;
feb-20;2020;2;Netherlands;EU Country;Solar;Renewables;238;5;12;376;14;46;;
feb-20;2020;2;Netherlands;EU Country;Wind;Renewables;1875;124;1037;3293;59;1225;;
feb-20;2020;2;Netherlands;EU Country;Nuclear;Nuclear;330;33;82;691;14;82;;
feb-20;2020;2;Netherlands;EU Country;Waste;Waste;99;10;9;213;20;35;;
feb-20;2020;2;Poland;EU Country;Demand;Demand;14148;2;288;29326;-1;-383;;
feb-20;2020;2;Poland;EU Country;Production;Production;12313;1;138;25602;-3;-920;;
feb-20;2020;2;Poland;EU Country;Net imports;Net imports;805;32;194;1499;84;686;;
feb-20;2020;2;Poland;EU Country;Statistical difference;Statistical difference;1030;-4;-44;2225;-6;-149;;
feb-20;2020;2;Poland;EU Country;Gas;Fossil;915;18;138;1906;16;263;;
feb-20;2020;2;Poland;EU Country;Hard Coal;Fossil;5991;-3;-217;12653;-8;-1111;;
feb-20;2020;2;Poland;EU Country;Lignite;Fossil;2701;-14;-439;5898;-15;-1056;;
feb-20;2020;2;Poland;EU Country;Other fossil;Fossil;192;5;10;405;1;4;;
feb-20;2020;2;Poland;EU Country;Bioenergy;Renewables;159;20;26;367;15;48;;
feb-20;2020;2;Poland;EU Country;Hydro;Renewables;166;-4;-6;282;-16;-53;;
feb-20;2020;2;Poland;EU Country;Solar;Renewables;47;97;23;71;134;40;;
feb-20;2020;2;Poland;EU Country;Wind;Renewables;2143;39;603;4020;31;945;;
feb-20;2020;2;Portugal;EU Country;Demand;Demand;4126;0;6;8982;1;46;;
feb-20;2020;2;Portugal;EU Country;Production;Production;3816;15;490;8976;14;1071;;
feb-20;2020;2;Portugal;EU Country;Net imports;Net imports;150;-79;-551;-341;-139;-1206;;
feb-20;2020;2;Portugal;EU Country;Statistical difference;Statistical difference;159;72;67;348;109;181;;
feb-20;2020;2;Portugal;EU Country;Gas;Fossil;1255;50;420;2909;46;910;;
feb-20;2020;2;Portugal;EU Country;Hard Coal;Fossil;20;-97;-614;138;-92;-1515;;
feb-20;2020;2;Portugal;EU Country;Other fossil;Fossil;16;-75;-47;38;-56;-49;;
feb-20;2020;2;Portugal;EU Country;Bioenergy;Renewables;268;91;128;540;46;171;;
